item_id,model,expected,rep,rating
sf_45,Llama-3.3-70B,high,3,10
sf_45,Llama-3.3-70B,high,4,8
sf_45,Llama-3.3-70B,high,5,10
sf_45,Llama-3.3-70B,high,6,8
sf_45,Llama-3.3-70B,high,7,10
sf_45,Llama-3.3-70B,high,8,10
sf_45,Llama-3.3-70B,high,9,10
sf_45,Llama-3.3-70B,high,10,8
sf_46,Llama-3.3-70B,high,1,10
sf_46,Llama-3.3-70B,high,2,10
sf_46,Llama-3.3-70B,high,3,10
sf_46,Llama-3.3-70B,high,4,10
sf_46,Llama-3.3-70B,high,5,10
sf_46,Llama-3.3-70B,high,6,10
sf_46,Llama-3.3-70B,high,7,10
sf_46,Llama-3.3-70B,high,8,10
sf_46,Llama-3.3-70B,high,9,10
sf_46,Llama-3.3-70B,high,10,10
sf_47,Llama-3.3-70B,mid,1,10
sf_47,Llama-3.3-70B,mid,2,10
sf_47,Llama-3.3-70B,mid,3,10
sf_47,Llama-3.3-70B,mid,4,10
sf_47,Llama-3.3-70B,mid,5,10
sf_47,Llama-3.3-70B,mid,6,10
sf_47,Llama-3.3-70B,mid,7,10
sf_47,Llama-3.3-70B,mid,8,10
sf_47,Llama-3.3-70B,mid,9,10
sf_47,Llama-3.3-70B,mid,10,10
sf_48,Llama-3.3-70B,mid,1,10
sf_48,Llama-3.3-70B,mid,2,10
sf_48,Llama-3.3-70B,mid,3,10
sf_48,Llama-3.3-70B,mid,4,10
sf_48,Llama-3.3-70B,mid,5,10
sf_48,Llama-3.3-70B,mid,6,10
sf_48,Llama-3.3-70B,mid,7,10
sf_48,Llama-3.3-70B,mid,8,10
sf_48,Llama-3.3-70B,mid,9,10
sf_48,Llama-3.3-70B,mid,10,10
sf_49,Llama-3.3-70B,mid,1,10
sf_49,Llama-3.3-70B,mid,2,10
sf_49,Llama-3.3-70B,mid,3,10
sf_49,Llama-3.3-70B,mid,4,10
sf_49,Llama-3.3-70B,mid,5,10
sf_49,Llama-3.3-70B,mid,6,10
sf_49,Llama-3.3-70B,mid,7,10
sf_49,Llama-3.3-70B,mid,8,10
sf_49,Llama-3.3-70B,mid,9,10
sf_49,Llama-3.3-70B,mid,10,10
sf_50,Llama-3.3-70B,high,1,10
sf_50,Llama-3.3-70B,high,2,10
sf_50,Llama-3.3-70B,high,3,10
sf_50,Llama-3.3-70B,high,4,10
sf_50,Llama-3.3-70B,high,5,10
sf_50,Llama-3.3-70B,high,6,10
sf_50,Llama-3.3-70B,high,7,10
sf_50,Llama-3.3-70B,high,8,10
sf_50,Llama-3.3-70B,high,9,10
sf_50,Llama-3.3-70B,high,10,10
sf_q2_01,Llama-3.3-70B,,1,8
sf_q2_01,Llama-3.3-70B,,2,8
sf_q2_01,Llama-3.3-70B,,3,10
sf_q2_01,Llama-3.3-70B,,4,10
sf_q2_01,Llama-3.3-70B,,5,10
sf_q2_01,Llama-3.3-70B,,6,10
sf_q2_01,Llama-3.3-70B,,7,10
sf_q2_01,Llama-3.3-70B,,8,8
sf_q2_01,Llama-3.3-70B,,9,10
sf_q2_01,Llama-3.3-70B,,10,10
sf_q2_02,Llama-3.3-70B,,1,10
sf_q2_02,Llama-3.3-70B,,2,10
sf_q2_02,Llama-3.3-70B,,3,8
sf_q2_02,Llama-3.3-70B,,4,8
sf_q2_02,Llama-3.3-70B,,5,10
sf_q2_02,Llama-3.3-70B,,6,10
sf_q2_02,Llama-3.3-70B,,7,8
sf_q2_02,Llama-3.3-70B,,8,10
sf_q2_02,Llama-3.3-70B,,9,10
sf_q2_02,Llama-3.3-70B,,10,10
sf_q2_03,Llama-3.3-70B,,1,8
sf_q2_03,Llama-3.3-70B,,2,8
sf_q2_03,Llama-3.3-70B,,3,8
sf_q2_03,Llama-3.3-70B,,4,8
sf_q2_03,Llama-3.3-70B,,5,8
sf_q2_03,Llama-3.3-70B,,6,8
sf_q2_03,Llama-3.3-70B,,7,8
sf_q2_03,Llama-3.3-70B,,8,8
sf_q2_03,Llama-3.3-70B,,9,8
sf_q2_03,Llama-3.3-70B,,10,8
sf_q2_04,Llama-3.3-70B,,1,8
sf_q2_04,Llama-3.3-70B,,2,8
sf_q2_04,Llama-3.3-70B,,3,8
sf_q2_04,Llama-3.3-70B,,4,8
sf_q2_04,Llama-3.3-70B,,5,8
sf_q2_04,Llama-3.3-70B,,6,8
sf_q2_04,Llama-3.3-70B,,7,8
sf_q2_04,Llama-3.3-70B,,8,8
sf_q2_04,Llama-3.3-70B,,9,8
sf_q2_04,Llama-3.3-70B,,10,8
sf_q2_05,Llama-3.3-70B,,1,10
sf_q2_05,Llama-3.3-70B,,2,10
sf_q2_05,Llama-3.3-70B,,3,10
sf_q2_05,Llama-3.3-70B,,4,10
sf_q2_05,Llama-3.3-70B,,5,10
sf_q2_05,Llama-3.3-70B,,6,10
sf_q2_05,Llama-3.3-70B,,7,10
sf_q2_05,Llama-3.3-70B,,8,10
sf_q2_05,Llama-3.3-70B,,9,10
sf_q2_05,Llama-3.3-70B,,10,10
sf_q2_06,Llama-3.3-70B,,1,8
sf_q2_06,Llama-3.3-70B,,2,8
sf_q2_06,Llama-3.3-70B,,3,8
sf_q2_06,Llama-3.3-70B,,4,8
sf_q2_06,Llama-3.3-70B,,5,8
sf_q2_06,Llama-3.3-70B,,6,8
sf_q2_06,Llama-3.3-70B,,7,8
sf_q2_06,Llama-3.3-70B,,8,8
sf_q2_06,Llama-3.3-70B,,9,8
sf_q2_06,Llama-3.3-70B,,10,8
sf_q2_07,Llama-3.3-70B,,1,10
sf_q2_07,Llama-3.3-70B,,2,10
sf_q2_07,Llama-3.3-70B,,3,10
sf_q2_07,Llama-3.3-70B,,4,10
sf_q2_07,Llama-3.3-70B,,5,10
sf_q2_07,Llama-3.3-70B,,6,10
sf_q2_07,Llama-3.3-70B,,7,10
sf_q2_07,Llama-3.3-70B,,8,10
sf_q2_07,Llama-3.3-70B,,9,10
sf_q2_07,Llama-3.3-70B,,10,10
sf_q2_08,Llama-3.3-70B,,1,10
sf_q2_08,Llama-3.3-70B,,2,10
sf_q2_08,Llama-3.3-70B,,3,10
sf_q2_08,Llama-3.3-70B,,4,10
sf_q2_08,Llama-3.3-70B,,5,10
sf_q2_08,Llama-3.3-70B,,6,10
sf_q2_08,Llama-3.3-70B,,7,10
sf_q2_08,Llama-3.3-70B,,8,10
sf_q2_08,Llama-3.3-70B,,9,10
sf_q2_08,Llama-3.3-70B,,10,10
sf_q2_09,Llama-3.3-70B,,1,10
sf_q2_09,Llama-3.3-70B,,2,10
sf_q2_09,Llama-3.3-70B,,3,10
sf_q2_09,Llama-3.3-70B,,4,10
sf_q2_09,Llama-3.3-70B,,5,10
sf_q2_09,Llama-3.3-70B,,6,10
sf_q2_09,Llama-3.3-70B,,7,10
sf_q2_09,Llama-3.3-70B,,8,10
sf_q2_09,Llama-3.3-70B,,9,10
sf_q2_09,Llama-3.3-70B,,10,10
sf_q2_10,Llama-3.3-70B,,1,10
sf_q2_10,Llama-3.3-70B,,2,10
sf_q2_10,Llama-3.3-70B,,3,10
sf_q2_10,Llama-3.3-70B,,4,10
sf_q2_10,Llama-3.3-70B,,5,10
sf_q2_10,Llama-3.3-70B,,6,10
sf_q2_10,Llama-3.3-70B,,7,10
sf_q2_10,Llama-3.3-70B,,8,10
sf_q2_10,Llama-3.3-70B,,9,10
sf_q2_10,Llama-3.3-70B,,10,10
sf_q2_11,Llama-3.3-70B,,1,8
sf_q2_11,Llama-3.3-70B,,2,8
sf_q2_11,Llama-3.3-70B,,3,8
sf_q2_11,Llama-3.3-70B,,4,8
sf_q2_11,Llama-3.3-70B,,5,8
sf_q2_11,Llama-3.3-70B,,6,8
sf_q2_11,Llama-3.3-70B,,7,8
sf_q2_11,Llama-3.3-70B,,8,8
sf_q2_11,Llama-3.3-70B,,9,8
sf_q2_11,Llama-3.3-70B,,10,8
sf_q2_12,Llama-3.3-70B,,1,10
sf_q2_12,Llama-3.3-70B,,2,10
sf_q2_12,Llama-3.3-70B,,3,10
sf_q2_12,Llama-3.3-70B,,4,10
sf_q2_12,Llama-3.3-70B,,5,10
sf_q2_12,Llama-3.3-70B,,6,10
sf_q2_12,Llama-3.3-70B,,7,10
sf_q2_12,Llama-3.3-70B,,8,10
sf_q2_12,Llama-3.3-70B,,9,10
sf_q2_12,Llama-3.3-70B,,10,10
sf_q2_13,Llama-3.3-70B,,1,8
sf_q2_13,Llama-3.3-70B,,2,8
sf_q2_13,Llama-3.3-70B,,3,8
sf_q2_13,Llama-3.3-70B,,4,8
sf_q2_13,Llama-3.3-70B,,5,8
sf_q2_13,Llama-3.3-70B,,6,8
sf_q2_13,Llama-3.3-70B,,7,8
sf_q2_13,Llama-3.3-70B,,8,8
sf_q2_13,Llama-3.3-70B,,9,8
sf_q2_13,Llama-3.3-70B,,10,8
sf_q2_14,Llama-3.3-70B,,1,8
sf_q2_14,Llama-3.3-70B,,2,8
sf_q2_14,Llama-3.3-70B,,3,8
sf_q2_14,Llama-3.3-70B,,4,10
sf_q2_14,Llama-3.3-70B,,5,8
sf_q2_14,Llama-3.3-70B,,6,8
sf_q2_14,Llama-3.3-70B,,7,8
sf_q2_14,Llama-3.3-70B,,8,10
sf_q2_14,Llama-3.3-70B,,9,8
sf_q2_14,Llama-3.3-70B,,10,8
sf_q2_15,Llama-3.3-70B,,1,10
sf_q2_15,Llama-3.3-70B,,2,10
sf_q2_15,Llama-3.3-70B,,3,10
sf_q2_15,Llama-3.3-70B,,4,10
sf_q2_15,Llama-3.3-70B,,5,10
sf_q2_15,Llama-3.3-70B,,6,10
sf_q2_15,Llama-3.3-70B,,7,10
sf_q2_15,Llama-3.3-70B,,8,10
sf_q2_15,Llama-3.3-70B,,9,10
sf_q2_15,Llama-3.3-70B,,10,10
sf_q2_16,Llama-3.3-70B,,1,10
sf_q2_16,Llama-3.3-70B,,2,10
sf_q2_16,Llama-3.3-70B,,3,10
sf_q2_16,Llama-3.3-70B,,4,10
sf_q2_16,Llama-3.3-70B,,5,10
sf_q2_16,Llama-3.3-70B,,6,10
sf_q2_16,Llama-3.3-70B,,7,10
sf_q2_16,Llama-3.3-70B,,8,10
sf_q2_16,Llama-3.3-70B,,9,10
sf_q2_16,Llama-3.3-70B,,10,10
sf_q2_17,Llama-3.3-70B,,1,10
sf_q2_17,Llama-3.3-70B,,2,10
sf_q2_17,Llama-3.3-70B,,3,10
sf_q2_17,Llama-3.3-70B,,4,10
sf_q2_17,Llama-3.3-70B,,5,10
sf_q2_17,Llama-3.3-70B,,6,10
sf_q2_17,Llama-3.3-70B,,7,10
sf_q2_17,Llama-3.3-70B,,8,10
sf_q2_17,Llama-3.3-70B,,9,10
sf_q2_17,Llama-3.3-70B,,10,10
sf_q2_18,Llama-3.3-70B,,1,10
sf_q2_18,Llama-3.3-70B,,2,10
sf_q2_18,Llama-3.3-70B,,3,10
sf_q2_18,Llama-3.3-70B,,4,10
sf_q2_18,Llama-3.3-70B,,5,10
sf_q2_18,Llama-3.3-70B,,6,10
sf_q2_18,Llama-3.3-70B,,7,10
sf_q2_18,Llama-3.3-70B,,8,10
sf_q2_18,Llama-3.3-70B,,9,10
sf_q2_18,Llama-3.3-70B,,10,10
sf_q2_19,Llama-3.3-70B,,1,10
sf_q2_19,Llama-3.3-70B,,2,10
sf_q2_19,Llama-3.3-70B,,3,10
sf_q2_19,Llama-3.3-70B,,4,10
sf_q2_19,Llama-3.3-70B,,5,10
sf_q2_19,Llama-3.3-70B,,6,10
sf_q2_19,Llama-3.3-70B,,7,10
sf_q2_19,Llama-3.3-70B,,8,10
sf_q2_19,Llama-3.3-70B,,9,10
sf_q2_19,Llama-3.3-70B,,10,10
sf_q2_20,Llama-3.3-70B,,1,10
sf_q2_20,Llama-3.3-70B,,2,10
sf_q2_20,Llama-3.3-70B,,3,10
sf_q2_20,Llama-3.3-70B,,4,10
sf_q2_20,Llama-3.3-70B,,5,10
sf_q2_20,Llama-3.3-70B,,6,10
sf_q2_20,Llama-3.3-70B,,7,10
sf_q2_20,Llama-3.3-70B,,8,10
sf_q2_20,Llama-3.3-70B,,9,10
sf_q2_20,Llama-3.3-70B,,10,10
sf_q2_21,Llama-3.3-70B,,1,10
sf_q2_21,Llama-3.3-70B,,2,10
sf_q2_21,Llama-3.3-70B,,3,10
sf_q2_21,Llama-3.3-70B,,4,10
sf_q2_21,Llama-3.3-70B,,5,10
sf_q2_21,Llama-3.3-70B,,6,10
sf_q2_21,Llama-3.3-70B,,7,10
sf_q2_21,Llama-3.3-70B,,8,10
sf_q2_21,Llama-3.3-70B,,9,10
sf_q2_21,Llama-3.3-70B,,10,10
sf_q2_22,Llama-3.3-70B,,1,10
sf_q2_22,Llama-3.3-70B,,2,10
sf_q2_22,Llama-3.3-70B,,3,10
sf_q2_22,Llama-3.3-70B,,4,10
sf_q2_22,Llama-3.3-70B,,5,10
sf_q2_22,Llama-3.3-70B,,6,10
sf_q2_22,Llama-3.3-70B,,7,10
sf_q2_22,Llama-3.3-70B,,8,10
sf_q2_22,Llama-3.3-70B,,9,10
sf_q2_22,Llama-3.3-70B,,10,10
sf_q2_23,Llama-3.3-70B,,1,10
sf_q2_23,Llama-3.3-70B,,2,10
sf_q2_23,Llama-3.3-70B,,3,10
sf_q2_23,Llama-3.3-70B,,4,10
sf_q2_23,Llama-3.3-70B,,5,10
sf_q2_23,Llama-3.3-70B,,6,10
sf_q2_23,Llama-3.3-70B,,7,10
sf_q2_23,Llama-3.3-70B,,8,10
sf_q2_23,Llama-3.3-70B,,9,10
sf_q2_23,Llama-3.3-70B,,10,10
sf_q2_24,Llama-3.3-70B,,1,10
sf_q2_24,Llama-3.3-70B,,2,10
sf_q2_24,Llama-3.3-70B,,3,10
sf_q2_24,Llama-3.3-70B,,4,10
sf_q2_24,Llama-3.3-70B,,5,10
sf_q2_24,Llama-3.3-70B,,6,10
sf_q2_24,Llama-3.3-70B,,7,10
sf_q2_24,Llama-3.3-70B,,8,10
sf_q2_24,Llama-3.3-70B,,9,10
sf_q2_24,Llama-3.3-70B,,10,10
sf_q2_25,Llama-3.3-70B,,1,10
sf_q2_25,Llama-3.3-70B,,2,10
sf_q2_25,Llama-3.3-70B,,3,10
sf_q2_25,Llama-3.3-70B,,4,10
sf_q2_25,Llama-3.3-70B,,5,10
sf_q2_25,Llama-3.3-70B,,6,10
sf_q2_25,Llama-3.3-70B,,7,10
sf_q2_25,Llama-3.3-70B,,8,10
sf_q2_25,Llama-3.3-70B,,9,10
sf_q2_25,Llama-3.3-70B,,10,10
sf_q2_26,Llama-3.3-70B,,1,10
sf_q2_26,Llama-3.3-70B,,2,10
sf_q2_26,Llama-3.3-70B,,3,10
sf_q2_26,Llama-3.3-70B,,4,10
sf_q2_26,Llama-3.3-70B,,5,10
sf_q2_26,Llama-3.3-70B,,6,10
sf_q2_26,Llama-3.3-70B,,7,10
sf_q2_26,Llama-3.3-70B,,8,10
sf_q2_26,Llama-3.3-70B,,9,10
sf_q2_26,Llama-3.3-70B,,10,10
sf_q2_27,Llama-3.3-70B,,1,8
sf_q2_27,Llama-3.3-70B,,2,8
sf_q2_27,Llama-3.3-70B,,3,8
sf_q2_27,Llama-3.3-70B,,4,8
sf_q2_27,Llama-3.3-70B,,5,8
sf_q2_27,Llama-3.3-70B,,6,8
sf_q2_27,Llama-3.3-70B,,7,8
sf_q2_27,Llama-3.3-70B,,8,8
sf_q2_27,Llama-3.3-70B,,9,8
sf_q2_27,Llama-3.3-70B,,10,8
sf_q2_28,Llama-3.3-70B,,1,8
sf_q2_28,Llama-3.3-70B,,2,8
sf_q2_28,Llama-3.3-70B,,3,8
sf_q2_28,Llama-3.3-70B,,4,8
sf_q2_28,Llama-3.3-70B,,5,8
sf_q2_28,Llama-3.3-70B,,6,8
sf_q2_28,Llama-3.3-70B,,7,8
sf_q2_28,Llama-3.3-70B,,8,8
sf_q2_28,Llama-3.3-70B,,9,8
sf_q2_28,Llama-3.3-70B,,10,8
sf_q2_29,Llama-3.3-70B,,1,8
sf_q2_29,Llama-3.3-70B,,2,1
sf_q2_29,Llama-3.3-70B,,3,8
sf_q2_29,Llama-3.3-70B,,4,8
sf_q2_29,Llama-3.3-70B,,5,8
sf_q2_29,Llama-3.3-70B,,6,8
sf_q2_29,Llama-3.3-70B,,7,1
sf_q2_29,Llama-3.3-70B,,8,8
sf_q2_29,Llama-3.3-70B,,9,8
sf_q2_29,Llama-3.3-70B,,10,8
sf_q2_30,Llama-3.3-70B,,1,2
sf_q2_30,Llama-3.3-70B,,2,2
sf_q2_30,Llama-3.3-70B,,3,2
sf_q2_30,Llama-3.3-70B,,4,2
sf_q2_30,Llama-3.3-70B,,5,2
sf_q2_30,Llama-3.3-70B,,6,3
sf_q2_30,Llama-3.3-70B,,7,3
sf_q2_30,Llama-3.3-70B,,8,2
sf_q2_30,Llama-3.3-70B,,9,2
sf_q2_30,Llama-3.3-70B,,10,2
sf_01,Mistral-Large-3,high,1,9
sf_01,Mistral-Large-3,high,2,9
sf_01,Mistral-Large-3,high,3,9
sf_01,Mistral-Large-3,high,4,9
sf_01,Mistral-Large-3,high,5,9
sf_01,Mistral-Large-3,high,6,9
sf_01,Mistral-Large-3,high,7,8
sf_01,Mistral-Large-3,high,8,8
sf_01,Mistral-Large-3,high,9,9
sf_01,Mistral-Large-3,high,10,9
sf_02,Mistral-Large-3,high,1,9
sf_02,Mistral-Large-3,high,2,9
sf_02,Mistral-Large-3,high,3,9
sf_02,Mistral-Large-3,high,4,8
sf_02,Mistral-Large-3,high,5,9
sf_02,Mistral-Large-3,high,6,9
sf_02,Mistral-Large-3,high,7,9
sf_02,Mistral-Large-3,high,8,9
sf_02,Mistral-Large-3,high,9,9
sf_02,Mistral-Large-3,high,10,9
sf_03,Mistral-Large-3,high,1,7
sf_03,Mistral-Large-3,high,2,7
sf_03,Mistral-Large-3,high,3,7
sf_03,Mistral-Large-3,high,4,6
sf_03,Mistral-Large-3,high,5,7
sf_03,Mistral-Large-3,high,6,7
sf_03,Mistral-Large-3,high,7,7
sf_03,Mistral-Large-3,high,8,7
sf_03,Mistral-Large-3,high,9,7
sf_03,Mistral-Large-3,high,10,7
sf_04,Mistral-Large-3,low,1,7
sf_04,Mistral-Large-3,low,2,7
sf_04,Mistral-Large-3,low,3,7
sf_04,Mistral-Large-3,low,4,7
sf_04,Mistral-Large-3,low,5,7
sf_04,Mistral-Large-3,low,6,8
sf_04,Mistral-Large-3,low,7,7
sf_04,Mistral-Large-3,low,8,7
sf_04,Mistral-Large-3,low,9,7
sf_04,Mistral-Large-3,low,10,7
sf_05,Mistral-Large-3,mid,1,8
sf_05,Mistral-Large-3,mid,2,8
sf_05,Mistral-Large-3,mid,3,8
sf_05,Mistral-Large-3,mid,4,8
sf_05,Mistral-Large-3,mid,5,8
sf_05,Mistral-Large-3,mid,6,8
sf_05,Mistral-Large-3,mid,7,8
sf_05,Mistral-Large-3,mid,8,8
sf_05,Mistral-Large-3,mid,9,8
sf_05,Mistral-Large-3,mid,10,8
sf_06,Mistral-Large-3,high,1,7
sf_06,Mistral-Large-3,high,2,7
sf_06,Mistral-Large-3,high,3,8
sf_06,Mistral-Large-3,high,4,7
sf_06,Mistral-Large-3,high,5,7
sf_06,Mistral-Large-3,high,6,8
sf_06,Mistral-Large-3,high,7,8
sf_06,Mistral-Large-3,high,8,7
sf_06,Mistral-Large-3,high,9,8
sf_06,Mistral-Large-3,high,10,8
sf_07,Mistral-Large-3,mid,1,7
sf_07,Mistral-Large-3,mid,2,8
sf_07,Mistral-Large-3,mid,3,7
sf_07,Mistral-Large-3,mid,4,7
sf_07,Mistral-Large-3,mid,5,7
sf_07,Mistral-Large-3,mid,6,7
sf_07,Mistral-Large-3,mid,7,7
sf_07,Mistral-Large-3,mid,8,8
sf_07,Mistral-Large-3,mid,9,8
sf_07,Mistral-Large-3,mid,10,7
sf_08,Mistral-Large-3,high,1,7
sf_08,Mistral-Large-3,high,2,5
sf_08,Mistral-Large-3,high,3,5
sf_08,Mistral-Large-3,high,4,5
sf_08,Mistral-Large-3,high,5,5
sf_08,Mistral-Large-3,high,6,7
sf_08,Mistral-Large-3,high,7,5
sf_08,Mistral-Large-3,high,8,5
sf_08,Mistral-Large-3,high,9,7
sf_08,Mistral-Large-3,high,10,5
sf_09,Mistral-Large-3,mid,1,6
sf_09,Mistral-Large-3,mid,2,6
sf_09,Mistral-Large-3,mid,3,7
sf_09,Mistral-Large-3,mid,4,7
sf_09,Mistral-Large-3,mid,5,6
sf_09,Mistral-Large-3,mid,6,7
sf_09,Mistral-Large-3,mid,7,7
sf_09,Mistral-Large-3,mid,8,7
sf_09,Mistral-Large-3,mid,9,7
sf_09,Mistral-Large-3,mid,10,7
sf_10,Mistral-Large-3,high,1,8
sf_10,Mistral-Large-3,high,2,8
sf_10,Mistral-Large-3,high,3,8
sf_10,Mistral-Large-3,high,4,8
sf_10,Mistral-Large-3,high,5,8
sf_10,Mistral-Large-3,high,6,8
sf_10,Mistral-Large-3,high,7,7
sf_10,Mistral-Large-3,high,8,8
sf_10,Mistral-Large-3,high,9,8
sf_10,Mistral-Large-3,high,10,8
sf_11,Mistral-Large-3,high,1,8
sf_11,Mistral-Large-3,high,2,8
sf_11,Mistral-Large-3,high,3,8
sf_11,Mistral-Large-3,high,4,8
sf_11,Mistral-Large-3,high,5,8
sf_11,Mistral-Large-3,high,6,8
sf_11,Mistral-Large-3,high,7,6
sf_11,Mistral-Large-3,high,8,8
sf_11,Mistral-Large-3,high,9,8
sf_11,Mistral-Large-3,high,10,8
sf_12,Mistral-Large-3,mid,1,8
sf_12,Mistral-Large-3,mid,2,8
sf_12,Mistral-Large-3,mid,3,8
sf_12,Mistral-Large-3,mid,4,8
sf_12,Mistral-Large-3,mid,5,7
sf_12,Mistral-Large-3,mid,6,8
sf_12,Mistral-Large-3,mid,7,8
sf_12,Mistral-Large-3,mid,8,8
sf_12,Mistral-Large-3,mid,9,8
sf_12,Mistral-Large-3,mid,10,8
sf_13,Mistral-Large-3,mid,1,8
sf_13,Mistral-Large-3,mid,2,8
sf_13,Mistral-Large-3,mid,3,8
sf_13,Mistral-Large-3,mid,4,8
sf_13,Mistral-Large-3,mid,5,8
sf_13,Mistral-Large-3,mid,6,8
sf_13,Mistral-Large-3,mid,7,8
sf_13,Mistral-Large-3,mid,8,8
sf_13,Mistral-Large-3,mid,9,8
sf_13,Mistral-Large-3,mid,10,8
sf_14,Mistral-Large-3,high,1,8
sf_14,Mistral-Large-3,high,2,8
sf_14,Mistral-Large-3,high,3,8
sf_14,Mistral-Large-3,high,4,8
sf_14,Mistral-Large-3,high,5,8
sf_14,Mistral-Large-3,high,6,8
sf_14,Mistral-Large-3,high,7,8
sf_14,Mistral-Large-3,high,8,8
sf_14,Mistral-Large-3,high,9,8
sf_14,Mistral-Large-3,high,10,8
sf_15,Mistral-Large-3,mid,1,8
sf_15,Mistral-Large-3,mid,2,8
sf_15,Mistral-Large-3,mid,3,8
sf_15,Mistral-Large-3,mid,4,8
sf_15,Mistral-Large-3,mid,5,8
sf_15,Mistral-Large-3,mid,6,8
sf_15,Mistral-Large-3,mid,7,8
sf_15,Mistral-Large-3,mid,8,8
sf_15,Mistral-Large-3,mid,9,8
sf_15,Mistral-Large-3,mid,10,8
sf_16,Mistral-Large-3,high,1,10
sf_16,Mistral-Large-3,high,2,10
sf_16,Mistral-Large-3,high,3,8
sf_16,Mistral-Large-3,high,4,8
sf_16,Mistral-Large-3,high,5,8
sf_16,Mistral-Large-3,high,6,10
sf_16,Mistral-Large-3,high,7,9
sf_16,Mistral-Large-3,high,8,8
sf_16,Mistral-Large-3,high,9,8
sf_16,Mistral-Large-3,high,10,10
sf_17,Mistral-Large-3,mid,1,10
sf_17,Mistral-Large-3,mid,2,10
sf_17,Mistral-Large-3,mid,3,10
sf_17,Mistral-Large-3,mid,4,10
sf_17,Mistral-Large-3,mid,5,10
sf_17,Mistral-Large-3,mid,6,10
sf_17,Mistral-Large-3,mid,7,10
sf_17,Mistral-Large-3,mid,8,10
sf_17,Mistral-Large-3,mid,9,10
sf_17,Mistral-Large-3,mid,10,10
sf_18,Mistral-Large-3,high,1,8
sf_18,Mistral-Large-3,high,2,8
sf_18,Mistral-Large-3,high,3,8
sf_18,Mistral-Large-3,high,4,8
sf_18,Mistral-Large-3,high,5,8
sf_18,Mistral-Large-3,high,6,10
sf_18,Mistral-Large-3,high,7,8
sf_18,Mistral-Large-3,high,8,9
sf_18,Mistral-Large-3,high,9,10
sf_18,Mistral-Large-3,high,10,8
sf_19,Mistral-Large-3,mid,1,10
sf_19,Mistral-Large-3,mid,2,10
sf_19,Mistral-Large-3,mid,3,10
sf_19,Mistral-Large-3,mid,4,10
sf_19,Mistral-Large-3,mid,5,10
sf_19,Mistral-Large-3,mid,6,10
sf_19,Mistral-Large-3,mid,7,10
sf_19,Mistral-Large-3,mid,8,10
sf_19,Mistral-Large-3,mid,9,10
sf_19,Mistral-Large-3,mid,10,10
sf_20,Mistral-Large-3,high,1,8
sf_20,Mistral-Large-3,high,2,8
sf_20,Mistral-Large-3,high,3,8
sf_20,Mistral-Large-3,high,4,8
sf_20,Mistral-Large-3,high,5,8
sf_20,Mistral-Large-3,high,6,8
sf_20,Mistral-Large-3,high,7,8
sf_20,Mistral-Large-3,high,8,8
sf_20,Mistral-Large-3,high,9,8
sf_20,Mistral-Large-3,high,10,8
sf_21,Mistral-Large-3,high,1,10
sf_21,Mistral-Large-3,high,2,10
sf_21,Mistral-Large-3,high,3,10
sf_21,Mistral-Large-3,high,4,10
sf_21,Mistral-Large-3,high,5,10
sf_21,Mistral-Large-3,high,6,10
sf_21,Mistral-Large-3,high,7,10
sf_21,Mistral-Large-3,high,8,10
sf_21,Mistral-Large-3,high,9,10
sf_21,Mistral-Large-3,high,10,10
sf_22,Mistral-Large-3,mid,1,9
sf_22,Mistral-Large-3,mid,2,9
sf_22,Mistral-Large-3,mid,3,9
sf_22,Mistral-Large-3,mid,4,9
sf_22,Mistral-Large-3,mid,5,8
sf_22,Mistral-Large-3,mid,6,9
sf_22,Mistral-Large-3,mid,7,9
sf_22,Mistral-Large-3,mid,8,9
sf_22,Mistral-Large-3,mid,9,10
sf_22,Mistral-Large-3,mid,10,9
sf_23,Mistral-Large-3,mid,1,9
sf_23,Mistral-Large-3,mid,2,8
sf_23,Mistral-Large-3,mid,3,9
sf_23,Mistral-Large-3,mid,4,8
sf_23,Mistral-Large-3,mid,5,8
sf_23,Mistral-Large-3,mid,6,8
sf_23,Mistral-Large-3,mid,7,8
sf_23,Mistral-Large-3,mid,8,9
sf_23,Mistral-Large-3,mid,9,8
sf_23,Mistral-Large-3,mid,10,9
sf_24,Mistral-Large-3,mid,1,8
sf_24,Mistral-Large-3,mid,2,7
sf_24,Mistral-Large-3,mid,3,7
sf_24,Mistral-Large-3,mid,4,8
sf_24,Mistral-Large-3,mid,5,8
sf_24,Mistral-Large-3,mid,6,7
sf_24,Mistral-Large-3,mid,7,7
sf_24,Mistral-Large-3,mid,8,8
sf_24,Mistral-Large-3,mid,9,8
sf_24,Mistral-Large-3,mid,10,8
sf_25,Mistral-Large-3,high,1,10
sf_25,Mistral-Large-3,high,2,10
sf_25,Mistral-Large-3,high,3,10
sf_25,Mistral-Large-3,high,4,10
sf_25,Mistral-Large-3,high,5,10
sf_25,Mistral-Large-3,high,6,10
sf_25,Mistral-Large-3,high,7,10
sf_25,Mistral-Large-3,high,8,10
sf_25,Mistral-Large-3,high,9,10
sf_25,Mistral-Large-3,high,10,10
sf_26,Mistral-Large-3,high,1,10
sf_26,Mistral-Large-3,high,2,10
sf_26,Mistral-Large-3,high,3,8
sf_26,Mistral-Large-3,high,4,8
sf_26,Mistral-Large-3,high,5,8
